Age,Salary,Department,Experience,Satisfaction,Gender
66.0,135473.0,Sales,11.0,4,Male
57.0,43288.0,Marketing,17.0,5,Male
,,Engineering,2.0,5,Female
18.0,106230.0,Marketing,3.0,1,Male
22.0,42191.0,Sales,11.0,5,Male
44.0,48051.0,HR,18.0,3,Male
,91715.0,Engineering,27.0,4,Female
23.0,40737.0,HR,3.0,1,Female
57.0,95140.0,Engineering,,4,Female
30.0,55251.0,HR,15.0,1,Male
65.0,80975.0,Engineering,11.0,3,Female
,35147.0,Engineering,11.0,5,Male
36.0,,Marketing,,1,Male
29.0,82224.0,HR,28.0,1,Male
33.0,49643.0,Marketing,25.0,1,Male
60.0,68967.0,Marketing,20.0,3,Male
27.0,128850.0,HR,28.0,4,Male
,133535.0,Engineering,25.0,3,Male
37.0,,Marketing,,1,Male
48.0,,HR,19.0,1,Female
21.0,64808.0,Engineering,,5,Female
61.0,149222.0,Marketing,1.0,3,Male
40.0,97288.0,Marketing,,3,Female
19.0,88959.0,Marketing,,2,Female
39.0,31849.0,Engineering,,4,Female
68.0,98178.0,Marketing,10.0,2,Male
,97136.0,Engineering,14.0,2,Female
25.0,90740.0,Sales,2.0,4,Male
24.0,142255.0,Marketing,4.0,5,Female
,116322.0,Sales,2.0,5,Female
20.0,,HR,18.0,4,Female
67.0,50183.0,Marketing,13.0,4,Male
,145306.0,HR,19.0,3,Male
36.0,31132.0,HR,,3,Male
,68259.0,HR,,3,Male
35.0,126612.0,Sales,2.0,3,Male
69.0,93668.0,Engineering,11.0,1,Male
33.0,68563.0,Sales,26.0,1,Male
,122227.0,Sales,18.0,5,Male
50.0,138835.0,HR,,1,Male
,40931.0,Marketing,23.0,1,Female
29.0,,Engineering,28.0,3,Female
28.0,80639.0,HR,,3,Male
22.0,133313.0,Engineering,22.0,4,Female
44.0,88901.0,Sales,23.0,3,Female
,130417.0,Engineering,17.0,4,Male
34.0,31044.0,Engineering,22.0,4,Male
23.0,76691.0,Marketing,,1,Female
50.0,130735.0,HR,,3,Male
,54363.0,Engineering,17.0,1,Female
45.0,,Engineering,24.0,3,Male
31.0,31582.0,Sales,4.0,1,Female
22.0,,Sales,26.0,1,Male
50.0,96844.0,Engineering,24.0,1,Female
67.0,51301.0,HR,,5,Female
65.0,104329.0,Engineering,14.0,1,Female
58.0,31620.0,Engineering,27.0,2,Female
36.0,,Marketing,20.0,2,Male
,86655.0,HR,,2,Female
22.0,125419.0,Marketing,28.0,4,Male
,67534.0,HR,,1,Female
47.0,133496.0,HR,,2,Male
64.0,69390.0,HR,4.0,4,Female
56.0,101629.0,Marketing,6.0,2,Male
21.0,85856.0,Marketing,,3,Female
50.0,79252.0,Marketing,,5,Female
,,Sales,,1,Male
37.0,52259.0,Marketing,,5,Female
24.0,50655.0,Sales,26.0,5,Female
,63005.0,Sales,8.0,3,Female
40.0,61629.0,Sales,,3,Female
31.0,53610.0,Engineering,4.0,3,Male
40.0,87184.0,Engineering,27.0,4,Female
36.0,51602.0,Engineering,,2,Male
,115945.0,Sales,,1,Male
37.0,41110.0,Sales,,3,Male
46.0,36073.0,HR,5.0,1,Male
41.0,130846.0,Sales,,1,Female
35.0,110818.0,Engineering,5.0,1,Female
,40195.0,Sales,19.0,3,Male
58.0,31537.0,Sales,27.0,3,Female
25.0,,HR,8.0,2,Female
43.0,74328.0,Sales,9.0,3,Male
46.0,,Marketing,,3,Male
27.0,70164.0,HR,4.0,1,Male
,119743.0,Sales,,2,Female
19.0,84659.0,Sales,9.0,5,Male
23.0,116155.0,HR,7.0,3,Male
22.0,79692.0,Sales,8.0,3,Female
45.0,54845.0,Engineering,15.0,5,Female
58.0,,Marketing,19.0,1,Female
22.0,133435.0,Marketing,15.0,2,Female
35.0,60562.0,Engineering,,1,Female
43.0,58036.0,Sales,19.0,4,Female
37.0,90752.0,Sales,7.0,3,Female
58.0,,Marketing,6.0,4,Female
,113049.0,Sales,27.0,3,Male
44.0,,Marketing,19.0,4,Female
66.0,98681.0,Marketing,25.0,5,Male
29.0,57818.0,Engineering,28.0,3,Female
24.0,60544.0,Marketing,17.0,3,Female
20.0,92532.0,Sales,10.0,4,Male
27.0,108636.0,Sales,19.0,2,Female
51.0,87705.0,HR,,4,Male
42.0,50104.0,Sales,,3,Female
,99603.0,HR,,3,Male
,,Marketing,11.0,2,Male
,89025.0,Sales,23.0,1,Female
41.0,126264.0,Engineering,3.0,2,Male
27.0,62317.0,Engineering,3.0,1,Male
,61416.0,Engineering,18.0,3,Female
39.0,72012.0,Marketing,25.0,5,Female
43.0,135585.0,Marketing,11.0,5,Male
,,HR,20.0,4,Female
,51400.0,Engineering,26.0,2,Male
44.0,78270.0,HR,29.0,2,Male
46.0,102069.0,HR,22.0,5,Male
64.0,149415.0,Sales,,1,Female
,79833.0,Sales,,2,Female
,93644.0,Engineering,15.0,1,Male
44.0,110206.0,Marketing,7.0,1,Male
,99468.0,Sales,10.0,1,Male
37.0,,Marketing,21.0,1,Female
61.0,,HR,,4,Male
,75809.0,HR,20.0,4,Female
37.0,68328.0,HR,29.0,5,Male
52.0,66784.0,HR,10.0,4,Male
64.0,53723.0,Engineering,13.0,2,Male
19.0,90646.0,HR,15.0,4,Male
47.0,96255.0,Sales,23.0,2,Female
51.0,30074.0,HR,18.0,2,Female
39.0,,Marketing,23.0,1,Female
,95522.0,Sales,4.0,5,Female
23.0,,Marketing,20.0,1,Female
32.0,50541.0,Marketing,17.0,1,Male
,75929.0,Engineering,28.0,4,Female
27.0,130453.0,Engineering,,4,Female
26.0,56028.0,Marketing,,2,Female
,,Marketing,21.0,4,Female
49.0,109569.0,HR,2.0,4,Male
,61673.0,Sales,4.0,3,Male
23.0,60974.0,HR,1.0,2,Male
58.0,88899.0,Engineering,15.0,2,Female
,53097.0,Engineering,25.0,3,Male
,132511.0,HR,1.0,2,Male
46.0,,Sales,6.0,5,Female
21.0,94824.0,Marketing,,5,Female
18.0,,HR,,3,Female
36.0,,Engineering,12.0,4,Male
,45043.0,Sales,1.0,5,Female
42.0,71846.0,Engineering,7.0,3,Male
27.0,107261.0,Sales,,5,Male
,132240.0,Sales,13.0,1,Male
,137611.0,Sales,26.0,3,Male
68.0,,HR,12.0,2,Male
65.0,83028.0,HR,12.0,5,Female
38.0,,HR,22.0,2,Male
39.0,59483.0,Sales,,3,Male
,37265.0,Sales,28.0,5,Male
51.0,52763.0,Engineering,14.0,2,Male
47.0,,Marketing,22.0,4,Male
,45733.0,HR,12.0,4,Female
62.0,142196.0,Sales,,1,Male
45.0,,Engineering,12.0,3,Male
18.0,67420.0,Engineering,27.0,2,Male
66.0,138777.0,Engineering,6.0,1,Male
62.0,39247.0,HR,,3,Female
21.0,53840.0,HR,10.0,4,Male
24.0,95149.0,Marketing,20.0,2,Male
66.0,51058.0,Engineering,29.0,5,Male
26.0,145229.0,HR,24.0,4,Male
53.0,,Engineering,9.0,5,Female
36.0,114171.0,Sales,2.0,5,Female
